gene	expressed.libs	libs.total	ratio	genome
197221.SAMD00061106.gene:10747563	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747564	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747565	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747566	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747567	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747568	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747569	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747570	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747571	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747572	11	26	0.4230769230769231	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747573	24	26	0.9230769230769231	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747574	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747575	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747576	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747577	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747578	10	26	0.38461538461538464	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747579	20	26	0.7692307692307693	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747580	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747581	20	26	0.7692307692307693	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747582	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747583	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747584	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747585	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747586	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747587	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747588	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747589	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747590	22	26	0.8461538461538461	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747591	12	26	0.46153846153846156	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747592	24	26	0.9230769230769231	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747593	4	26	0.15384615384615385	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747594	16	26	0.6153846153846154	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747595	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747596	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747597	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747598	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747599	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747600	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747601	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747602	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747603	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747604	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747605	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747606	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747607	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747608	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747609	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747610	0	26	0	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747611	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747612	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747613	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747614	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747615	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747616	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747617	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747618	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747619	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747620	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747621	22	26	0.8461538461538461	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747622	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747623	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747624	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747625	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747626	19	26	0.7307692307692307	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747627	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747628	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747629	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747630	6	26	0.23076923076923078	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747631	25	26	0.9615384615384616	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747632	10	26	0.38461538461538464	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747633	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747634	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747635	3	26	0.11538461538461539	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747636	12	26	0.46153846153846156	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747637	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747638	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747639	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747640	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747641	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747642	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747643	4	26	0.15384615384615385	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747644	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747645	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747646	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747647	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747648	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747649	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747650	24	26	0.9230769230769231	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747651	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747652	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747653	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747654	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747655	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747656	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747657	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747658	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747659	24	26	0.9230769230769231	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747660	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747661	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747662	16	26	0.6153846153846154	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747663	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747664	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747665	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747666	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747667	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747668	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747669	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747670	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747671	18	26	0.6923076923076923	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747672	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747673	18	26	0.6923076923076923	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747674	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747675	24	26	0.9230769230769231	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747676	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747677	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747678	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747679	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747680	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747681	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747682	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747683	12	26	0.46153846153846156	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747684	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747685	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747686	16	26	0.6153846153846154	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747687	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747688	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747689	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747690	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747691	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747692	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747693	0	26	0	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747694	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747695	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747696	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747697	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747698	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747699	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747700	16	26	0.6153846153846154	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747701	24	26	0.9230769230769231	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747702	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747703	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747704	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747705	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747706	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747707	2	26	0.07692307692307693	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747708	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747709	16	26	0.6153846153846154	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747710	0	26	0	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747711	0	26	0	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747712	16	26	0.6153846153846154	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747713	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747714	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747715	20	26	0.7692307692307693	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747716	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747717	24	26	0.9230769230769231	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747718	18	26	0.6923076923076923	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747719	22	26	0.8461538461538461	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747720	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747721	20	26	0.7692307692307693	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747722	0	26	0	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747723	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747724	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747725	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747726	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747727	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747728	16	26	0.6153846153846154	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747729	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747730	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747731	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747732	10	26	0.38461538461538464	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747733	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747734	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747735	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747736	0	26	0	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747737	14	26	0.5384615384615384	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747738	14	26	0.5384615384615384	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747739	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747740	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747741	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747742	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747743	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747744	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747745	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747746	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747747	10	26	0.38461538461538464	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747748	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747749	18	26	0.6923076923076923	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747750	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747751	24	26	0.9230769230769231	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747752	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747753	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747754	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747755	18	26	0.6923076923076923	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747756	0	26	0	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747757	0	26	0	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747758	0	26	0	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747759	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747760	22	26	0.8461538461538461	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747761	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747762	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747763	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747764	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747765	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747766	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747767	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747768	22	26	0.8461538461538461	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747769	14	26	0.5384615384615384	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747770	20	26	0.7692307692307693	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747771	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747772	18	26	0.6923076923076923	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747773	16	26	0.6153846153846154	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747774	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747775	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747776	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747777	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747778	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747779	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747780	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747781	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747782	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747783	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747784	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
197221.SAMD00061106.gene:10747785	26	26	1	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
