title	instrument	total.spots	total.bases	submitter	SRA	SRP	tax	tax.name	strategy	is.single	is.paired	SRR	tax.search
GSM2050609: 0.04 nM Fe'_rplB; Synechococcus sp. PCC 7002; RNA-Seq	Illumina HiSeq 2500	17680372	1768037200	GEO	SRA342743	SRP069025	32049	Picosynechococcus sp. PCC 7002	RNA-Seq	TRUE	FALSE	SRR3132690	32049
GSM2050608: 0.04 nM Fe'_rplA; Synechococcus sp. PCC 7002; RNA-Seq	Illumina HiSeq 2500	18176051	1817605100	GEO	SRA342743	SRP069025	32049	Picosynechococcus sp. PCC 7002	RNA-Seq	TRUE	FALSE	SRR3132689	32049
GSM2050607: 0.003 nM Fe'_rplC; Synechococcus sp. PCC 7002; RNA-Seq	Illumina HiSeq 2500	18554638	1855463800	GEO	SRA342743	SRP069025	32049	Picosynechococcus sp. PCC 7002	RNA-Seq	TRUE	FALSE	SRR3132688	32049
GSM2050606: 0.003 nM Fe'_rplB; Synechococcus sp. PCC 7002; RNA-Seq	Illumina HiSeq 2500	17268234	1726823400	GEO	SRA342743	SRP069025	32049	Picosynechococcus sp. PCC 7002	RNA-Seq	TRUE	FALSE	SRR3132687	32049
GSM2050605: 0.003 nM Fe'_rplA; Synechococcus sp. PCC 7002; RNA-Seq	Illumina HiSeq 2500	17287822	1728782200	GEO	SRA342743	SRP069025	32049	Picosynechococcus sp. PCC 7002	RNA-Seq	TRUE	FALSE	SRR3132686	32049
A0171 rRNA depletion	Illumina HiSeq 2500	9217515	460875750	The Penn State University	SRA275444	SRP060290	32049	Picosynechococcus sp. PCC 7002	RNA-Seq	TRUE	FALSE	SRR2086086	32049
A0171	Illumina HiSeq 2500	32529540	1626477000	The Penn State University	SRA267821	SRP058241	32049	Picosynechococcus sp. PCC 7002	RNA-Seq	TRUE	FALSE	SRR2016987	32049
GSM1191065: acrylic acid rep 2; Synechococcus sp. PCC 7002; RNA-Seq	Illumina HiSeq 2000	34896523	1221378305	GEO	SRA095214	SRP027559	32049	Picosynechococcus sp. PCC 7002	RNA-Seq	TRUE	FALSE	SRR941064	32049
GSM1191064: acrylic acid rep 1; Synechococcus sp. PCC 7002; RNA-Seq	Illumina HiSeq 2000	10544825	369068875	GEO	SRA095214	SRP027559	32049	Picosynechococcus sp. PCC 7002	RNA-Seq	TRUE	FALSE	SRR941063	32049
GSM1191063: control rep 2; Synechococcus sp. PCC 7002; RNA-Seq	Illumina HiSeq 2000	19040944	666433040	GEO	SRA095214	SRP027559	32049	Picosynechococcus sp. PCC 7002	RNA-Seq	TRUE	FALSE	SRR941062	32049
GSM1191062: control rep 1; Synechococcus sp. PCC 7002; RNA-Seq	Illumina HiSeq 2000	20377192	713201720	GEO	SRA095214	SRP027559	32049	Picosynechococcus sp. PCC 7002	RNA-Seq	TRUE	FALSE	SRR941061	32049
Synechococcus sp. PCC 7002 library	Illumina Genome Analyzer II	52236833	1880525988	JGI	SRA044901	SRP007768	32049	Picosynechococcus sp. PCC 7002	EST	TRUE	FALSE	SRR350555	32049
Synechococcus sp. PCC 7002 library	Illumina Genome Analyzer II	54513091	1962471276	JGI	SRA044901	SRP007768	32049	Picosynechococcus sp. PCC 7002	EST	TRUE	FALSE	SRR350558	32049
Synechococcus sp. PCC 7002 library	Illumina Genome Analyzer II	58054989	2089979604	JGI	SRA044901	SRP007768	32049	Picosynechococcus sp. PCC 7002	EST	TRUE	FALSE	SRR350556	32049
Synechococcus sp. PCC 7002 library	Illumina Genome Analyzer II	51898592	1868349312	JGI	SRA044901	SRP007768	32049	Picosynechococcus sp. PCC 7002	EST	TRUE	FALSE	SRR350559	32049
Transcription profiling analysis of Synechococcus sp. PCC 7335 in response to light	Illumina HiSeq 2000	80955459	4047772950	The Pennsylvania State University	SRA424810	SRP074865	91464	Synechococcus sp. PCC 7335	RNA-Seq	TRUE	FALSE	SRR3499107;SRR3499108;SRR3499109	91464
Secondary reads from 10 different Synechocystis 6714 conditions	Illumina HiSeq 2000	30130994	3013099400	University of Freiburg	SRA161965	SRP032230	1147	Synechocystis sp. PCC 6714	RNA-Seq	TRUE	FALSE	SRR1019242	1147
Primary reads from Synechocystis 6714 stationary phase	Illumina HiSeq 2000	17366297	1736629700	University of Freiburg	SRA161965	SRP032230	1147	Synechocystis sp. PCC 6714	RNA-Seq	TRUE	FALSE	SRR1019241	1147
Primary reads from Synechocystis 6714 exponential phase	Illumina HiSeq 2000	16513712	1651371200	University of Freiburg	SRA161965	SRP032230	1147	Synechocystis sp. PCC 6714	RNA-Seq	TRUE	FALSE	SRR1019240	1147
Primary reads from Synechocystis 6714 phosphate stress	Illumina HiSeq 2000	22255446	2225544600	University of Freiburg	SRA161965	SRP032230	1147	Synechocystis sp. PCC 6714	RNA-Seq	TRUE	FALSE	SRR1019239	1147
Primary reads from Synechocystis 6714 nitrogen stress	Illumina HiSeq 2000	15768407	1576840700	University of Freiburg	SRA161965	SRP032230	1147	Synechocystis sp. PCC 6714	RNA-Seq	TRUE	FALSE	SRR1019238	1147
Primary reads from Synechocystis 6714 high light stress	Illumina HiSeq 2000	21628202	2162820200	University of Freiburg	SRA161965	SRP032230	1147	Synechocystis sp. PCC 6714	RNA-Seq	TRUE	FALSE	SRR1019237	1147
Primary reads from Synechocystis 6714 iron stress	Illumina HiSeq 2000	18230215	1823021500	University of Freiburg	SRA161965	SRP032230	1147	Synechocystis sp. PCC 6714	RNA-Seq	TRUE	FALSE	SRR1019236	1147
Primary reads from Synechocystis 6714 dark stress	Illumina HiSeq 2000	22071485	2207148500	University of Freiburg	SRA161965	SRP032230	1147	Synechocystis sp. PCC 6714	RNA-Seq	TRUE	FALSE	SRR1019218	1147
Primary reads from Synechocystis 6714 CO2 stress	Illumina HiSeq 2000	21270938	2127093800	University of Freiburg	SRA161965	SRP032230	1147	Synechocystis sp. PCC 6714	RNA-Seq	TRUE	FALSE	SRR1019217	1147
Primary reads from Synechocystis 6714 heat stress	Illumina HiSeq 2000	14368176	1436817600	University of Freiburg	SRA161965	SRP032230	1147	Synechocystis sp. PCC 6714	RNA-Seq	TRUE	FALSE	SRR1019216	1147
Primary reads from Synechocystis 6714 cold stress	Illumina HiSeq 2000	16989115	1698911500	University of Freiburg	SRA161965	SRP032230	1147	Synechocystis sp. PCC 6714	RNA-Seq	TRUE	FALSE	SRR1019215	1147
NextSeq 500 sequencing of SAMD00623171	NextSeq 500	8192452	630818804	TUAGRI	DRA016486	DRP010313	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	DRR483605	1148
NextSeq 500 sequencing of SAMD00623170	NextSeq 500	8397698	646622746	TUAGRI	DRA016486	DRP010313	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	DRR483604	1148
NextSeq 500 sequencing of SAMD00623169	NextSeq 500	7510397	578300569	TUAGRI	DRA016486	DRP010313	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	DRR483603	1148
NextSeq 500 sequencing of SAMD00623168	NextSeq 500	8400011	646800847	TUAGRI	DRA016486	DRP010313	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	DRR483602	1148
NextSeq 550 sequencing of SAMD00623167	NextSeq 550	7668599	590482123	TUAGRI	DRA016486	DRP010313	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	DRR483601	1148
NextSeq 500 sequencing of SAMD00623166	NextSeq 500	9374320	721822640	TUAGRI	DRA016486	DRP010313	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	DRR483600	1148
Axenic Synechocystis sp. PCC 6803 under normal condition_3	NextSeq 500	45056876	3382256329	Chulalongkorn University	SRA1651861	SRP441944	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR24881142	1148
Axenic Synechocystis sp. PCC 6803 under normal condition_2	NextSeq 500	36153705	2707155381	Chulalongkorn University	SRA1651861	SRP441944	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR24881143	1148
Axenic Synechocystis sp. PCC 6803 under normal condition_1	NextSeq 500	31530445	2357279699	Chulalongkorn University	SRA1651861	SRP441944	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR24881144	1148
RNA-Seq Synechocystis sp. PCC 6803 under normal condition	NextSeq 500	31530445	2357279699	Chulalongkorn University	SRA1407201	SRP371250	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18828715	1148
RNA-Seq Synechocystis sp. PCC 6803 under normal condition	NextSeq 500	36153705	2707155381	Chulalongkorn University	SRA1407201	SRP371250	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18828716	1148
RNA-Seq Synechocystis sp. PCC 6803 under normal condition	NextSeq 500	45056876	3382256329	Chulalongkorn University	SRA1407201	SRP371250	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18828717	1148
RNA-Seq Synechocystis sp. PCC 6803 under nitrogen deprivation	NextSeq 500	23619706	1756786915	Chulalongkorn University	SRA1407201	SRP371250	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18828718	1148
RNA-Seq Synechocystis sp. PCC 6803 under nitrogen deprivation	NextSeq 500	28655043	2131596425	Chulalongkorn University	SRA1407201	SRP371250	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18828719	1148
RNA-Seq Synechocystis sp. PCC 6803 under nitrogen deprivation	NextSeq 500	30686082	2292685253	Chulalongkorn University	SRA1407201	SRP371250	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18828720	1148
RNA-Seq Synechocystis sp. PCC 6803 under nitrogen deprivation	NextSeq 500	33194339	2472483847	Chulalongkorn University	SRA1407201	SRP371250	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18828721	1148
RNA-Seq Synechocystis sp. PCC 6803 under nitrogen deprivation	NextSeq 500	35472130	2651276139	Chulalongkorn University	SRA1407201	SRP371250	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18828722	1148
RNA-Seq Synechocystis sp. PCC 6803 under nitrogen deprivation	NextSeq 500	36572045	2719413531	Chulalongkorn University	SRA1407201	SRP371250	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18828723	1148
LC 3	Illumina HiSeq 2500	36173257	1808662850	University of Turku	SRA1374734	SRP360561	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18074949	1148
LC 2	Illumina HiSeq 2500	36712612	1835630600	University of Turku	SRA1374734	SRP360561	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18074950	1148
LC 1	Illumina HiSeq 2500	34712659	1735632950	University of Turku	SRA1374734	SRP360561	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18074951	1148
AR 3	Illumina HiSeq 2500	41919078	2095953900	University of Turku	SRA1374734	SRP360561	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18074952	1148
AR 2	Illumina HiSeq 2500	39425638	1971281900	University of Turku	SRA1374734	SRP360561	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18074953	1148
AR 1	Illumina HiSeq 2500	36980031	1849001550	University of Turku	SRA1374734	SRP360561	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR18074954	1148
GSM5745433: CDE3_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	22999120	1163994302	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288360;SRR17288361	1148
GSM5745432: CDE2_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	13827841	700156684	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288357;SRR17288358;SRR17288359	1148
GSM5745431: CDE1_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	12797900	647613435	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288355;SRR17288356	1148
GSM5745430: CDE3_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	12416894	628465556	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288353;SRR17288354	1148
GSM5745429: CDE2_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	12952895	655536627	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288350;SRR17288351;SRR17288352	1148
GSM5745428: CDE1_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	15806220	799545280	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288347;SRR17288348;SRR17288349	1148
GSM5745427: CDE3_STD; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	12829018	649912583	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288344;SRR17288345;SRR17288346	1148
GSM5745426: CDE2_STD; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	12965265	655950750	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288342;SRR17288343	1148
GSM5745425: CDE1_STD; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	9863669	499172255	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288340;SRR17288341	1148
GSM5745424: BCE3_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	16928584	857593830	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288338;SRR17288339	1148
GSM5745423: BCE2_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	14239254	721220463	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288336;SRR17288337	1148
GSM5745422: BCE1_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	10536159	530620365	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288334;SRR17288335	1148
GSM5745421: BCE3_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	19126197	968395344	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288331;SRR17288332;SRR17288333	1148
GSM5745420: BCE2_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	17293385	875776610	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288328;SRR17288329;SRR17288330	1148
GSM5745419: BCE1_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	21859183	1106880440	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288325;SRR17288326;SRR17288327	1148
GSM5745418: BCE3_STD; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	12032892	609044217	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288323;SRR17288324	1148
GSM5745417: BCE2_STD; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	11898077	601552365	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288321;SRR17288322	1148
GSM5745416: BCE1_STD; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	20170956	1021590351	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288318;SRR17288319;SRR17288320	1148
GSM5745415: D3_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	17337523	878227820	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288315;SRR17288316;SRR17288317	1148
GSM5745414: D2_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	13182813	667344570	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288313;SRR17288314	1148
GSM5745413: D1_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	16427153	828740112	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288310;SRR17288311;SRR17288312	1148
GSM5745412: D3_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	20856476	1055442729	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288308;SRR17288309	1148
GSM5745411: D2_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	13082828	662030156	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288306;SRR17288307	1148
GSM5745410: D1_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	14440448	731274374	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288303;SRR17288304;SRR17288305	1148
GSM5745409: D3_STD; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	13975496	707755256	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288300;SRR17288301;SRR17288302	1148
GSM5745408: D2_STD; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	11471336	580927835	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288298;SRR17288299	1148
GSM5745407: D1_STD; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	12061631	610235118	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288295;SRR17288296;SRR17288297	1148
GSM5745406: B3_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	30866032	1563711107	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288293;SRR17288294	1148
GSM5745405: B2_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	11722925	590255193	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288291;SRR17288292	1148
GSM5745404: B1_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	15554291	786488042	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288288;SRR17288289;SRR17288290	1148
GSM5745403: B3_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	45110741	2283360861	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288286;SRR17288287	1148
GSM5745402: B2_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	12614555	638797629	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288284;SRR17288285	1148
GSM5745401: B1_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	15096502	764198389	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288281;SRR17288282;SRR17288283	1148
GSM5745400: B3_STD; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	11637127	589518192	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288279;SRR17288280	1148
GSM5745399: B2_STD; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	16685574	844919336	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288277;SRR17288278	1148
GSM5745398: B1_STD; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	13050334	660603676	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288274;SRR17288275;SRR17288276	1148
GSM5745397: WT3_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	17618064	892495349	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288271;SRR17288272;SRR17288273	1148
GSM5745396: WT2_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	12271736	620991317	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288268;SRR17288269;SRR17288270	1148
GSM5745395: WT1_hot; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	18764350	948295128	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288265;SRR17288266;SRR17288267	1148
GSM5745394: WT3_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	9517613	481855709	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288263;SRR17288264	1148
GSM5745393: WT2_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	14645150	741567043	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288260;SRR17288261;SRR17288262	1148
GSM5745392: WT1_HL; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	17430547	881542385	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288257;SRR17288258;SRR17288259	1148
GSM5745391: WT3_std; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	12427128	629650439	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288255;SRR17288256	1148
GSM5745390: WT2_std; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	9936176	502457804	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288253;SRR17288254	1148
GSM5745389: WT1_std; Synechocystis sp. PCC 6803; RNA-Seq	Illumina HiSeq 3000	10013007	506456871	GEO	SRA1346821	SRP351868	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR17288251;SRR17288252	1148
GSM5597831: rne(5p) replicate 2; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	12060258	896336009	GEO	SRA1300801	SRP338861	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR16085672	1148
GSM5597830: rne(5p) replicate 1; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	14128279	1053310752	GEO	SRA1300801	SRP338861	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR16085671	1148
GSM5597829: rne(WT) replicate 3; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	13350205	993724074	GEO	SRA1300801	SRP338861	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR16085670	1148
GSM5597828: rne(WT) replicate 2; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	13197127	982240330	GEO	SRA1300801	SRP338861	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR16085669	1148
GSM5597827: rne(WT) replicate 1; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	10807449	799751226	GEO	SRA1300801	SRP338861	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR16085668	1148
GSM5597826: WT replicate 3; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	10072339	745353086	GEO	SRA1300801	SRP338861	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR16085667	1148
GSM5597825: WT replicate 2; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	11870439	882062173	GEO	SRA1300801	SRP338861	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR16085666	1148
GSM5597824: WT replicate 1; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	9964681	737386394	GEO	SRA1300801	SRP338861	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR16085665	1148
GSM5460766: dIF3-1-1h; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	9444417	623934050	GEO	SRA1260758	SRP328835	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR15183752;SRR15183753;SRR15183754	1148
GSM5460765: dIF1-2-1h; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	9259044	614250146	GEO	SRA1260758	SRP328835	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR15183749;SRR15183750;SRR15183751	1148
GSM5460764: dIF1-1-1h; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	10273302	690210292	GEO	SRA1260758	SRP328835	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR15183746;SRR15183747;SRR15183748	1148
GSM5460763: dWT3-1h; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	9210187	609187227	GEO	SRA1260758	SRP328835	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR15183743;SRR15183744;SRR15183745	1148
GSM5460762: dWT2-1h; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	9943855	670641760	GEO	SRA1260758	SRP328835	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR15183740;SRR15183741;SRR15183742	1148
GSM5460761: dWT1-1-1h; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	10197480	695455771	GEO	SRA1260758	SRP328835	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR15183737;SRR15183738;SRR15183739	1148
GSM5460760: dIF3-1-0h; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	10139405	680526119	GEO	SRA1260758	SRP328835	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR15183734;SRR15183735;SRR15183736	1148
GSM5460759: dIF1-2-0h; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	10326673	684633872	GEO	SRA1260758	SRP328835	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR15183731;SRR15183732;SRR15183733	1148
GSM5460758: dIF1-1-0h; Synechocystis sp. PCC 6803; RNA-Seq	NextSeq 500	8991285	601715694	GEO	SRA1260758	SRP328835	1148	Synechocystis sp. PCC 6803	RNA-Seq	TRUE	FALSE	SRR15183728;SRR15183729;SRR15183730	1148
